class_id,class_name,mesh
4133,Sound_Foreas_PA_Emergency_5,sound_obj_proxy.geo
4138,UsableItemDispDELETEV02,prop_hum_light_v01.geo
4151,ArchBaneIndustrialTunnelEndcap32mV01,arch_bane_industrial_tunnel_cap_01_32m_v01.geo
4152,ArchBaneIndustrialTunnelEndcap32mV02,arch_bane_industrial_tunnel_cap_01_32m_v02.geo
4153,ArchBaneIndustrialTunnelRamp32mV01,arch_bane_industrial_tunnel_ramp_01_32m_v01.geo
4154,ArchBaneIndustrialTunnelStraight16mV03,arch_bane_industrial_tunnel_straight_01_16m_v03.geo
4155,ArchBaneIndustrialChunnelStraight01Coupler32mV06,arch_bane_industrial_chunnel_straight_01_coupler_32m_v06_.geo
4156,ArchBaneIndustrialTunnelTee32mV01,arch_bane_industrial_tunnel_tee_01_32m_v01.geo
4157,ArchBaneIndustrialTunnelTurn32mV01,arch_bane_industrial_tunnel_turn_01_32m_v01.geo
4158,ArchBaneIndustrialServiceStraight16mV01,arch_bane_industrial_service_straight_01_16m_v01.geo
4159,ArchBaneIndustrialChunnelStraight01Coupler32mV02,arch_bane_industrial_chunnel_straight_01_coupler_32m_v02_.geo
4160,ArchBaneIndustrialServiceEndcap16mV01,arch_bane_industrial_service_cap_16m_v01.geo
4161,ArchBaneIndustrialServiceEndcap16mV02,arch_bane_industrial_service_cap_16m_v02.geo
4162,ArchBaneIndustrialServiceCross16mV01,arch_bane_industrial_service_cross_16m_v01.geo
4163,ArchBaneIndustrialServiceRamp16mV01,arch_bane_industrial_service_ramp_16m_v01.geo
4164,ArchBaneIndustrialServiceRoom16m16mV01,arch_bane_industrial_service_room_16m_16m_v01.geo
4165,ArchBaneIndustrialServiceRoom24m16mV01,arch_bane_industrial_service_room_24m_16m_v01.geo
4166,ArchBaneIndustrialServiceTee16mV01,arch_bane_industrial_service_tee_16m_v01.geo
4167,ArchBaneIndustrialServiceTurn16mV01,arch_bane_industrial_service_turn_16m_v01.geo
4168,ArchBaneIndustrialChunnelTurn02V02,arch_bane_industrial_chunnel_turn_02_v02_.geo
4170,ArchForeanShopWeaponV01,arch_forean_shop_weapon_v01.geo
4171,ArchBaneIndustrialChunnelStraight01Coupler32mV05,arch_bane_industrial_chunnel_straight_01_coupler_32m_v05_.geo
4172,ArchBaneIndustrialTunnelCross32mV01,arch_bane_industrial_tunnel_cross_01_32m_v01.geo
4174,ArchHumOutpostFenceCornerV02,arch_hum_outpost_fence_corner_v07.geo
4178,ArchBaneIndustrialChunnelRoomTurnV01,arch_bane_industrial_chunnel_room_turn_v01_.geo
4179,ArchBaneIndustrialChunnelRoomTurnV02,arch_bane_industrial_chunnel_room_turn_v02_.geo
4180,ArchBaneIndustrialChunnelRoomTurnV03,arch_bane_industrial_chunnel_room_turn_v03_.geo
4181,ArchBaneIndustrialChunnelRoomTurnV04,arch_bane_industrial_chunnel_room_turn_v04_.geo
4182,ArchBaneIndustrialChunnelStraight0132mEndcapV01,arch_bane_industrial_chunnel_straight_01_32m_endcap_v01_.geo
4184,ArchBaneIndustrialChunnelStraight0132mV01,arch_bane_industrial_chunnel_straight_01_32m_v01_.geo
4185,ArchBaneIndustrialChunnelStraight0132mV02,arch_bane_industrial_chunnel_straight_01_32m_v02_.geo
4186,ArchBaneIndustrialChunnelStraight0132mV03,arch_bane_industrial_chunnel_straight_01_32m_v03_.geo
4187,ArchBaneIndustrialChunnelStraight0232mEndcapV01,arch_bane_industrial_chunnel_straight_02_32m_endcap_v01_.geo
4188,ArchBaneIndustrialChunnelStraight0232mEndcapV02,arch_bane_industrial_chunnel_straight_02_32m_endcap_v02_.geo
4189,ArchBaneIndustrialChunnelStraight0232mV01,arch_bane_industrial_chunnel_straight_02_32m_v01_.geo
4190,ArchBaneIndustrialChunnelTee02V01,arch_bane_industrial_chunnel_tee_02_v01_.geo
4191,ArchBaneIndustrialChunnelTurn02V01,arch_bane_industrial_chunnel_turn_02_v01_.geo
4193,ArchBaneIndustrialCircuitEndcap018mV01,arch_bane_industrial_circuit_endcap_01_8m_v01.geo
4194,ArchBaneIndustrialCircuitSkewed0116mV01,arch_bane_industrial_circuit_skewed_01_16m_v01.geo
4195,ArchBaneIndustrialCircuitStraight0116mV01,arch_bane_industrial_circuit_straight_01_16m_v01.geo
4196,UsableTwoStateBaneIndustrialCircuitBeam128MV01,arch_bane_industrial_circuit_beam_128m_v01.geo
4197,ArchBaneIndustrialCircuitStraight0116mV03,arch_bane_industrial_circuit_straight_01_16m_v03.geo
4198,ArchBaneIndustrialCircuitStraight0116mV04,arch_bane_industrial_circuit_straight_01_16m_v04.geo
4199,ArchBaneIndustrialChunnelStraight02Coupler32mV01,arch_bane_industrial_chunnel_straight_02_coupler_32m_v01_.geo
4202,ArchBaneIndustrialChunnelStraight02Coupler16mV04,arch_bane_industrial_chunnel_straight_02_coupler_16m_v04_.geo
4203,ArchBaneIndustrialChunnelStraight02Coupler16mV05,arch_bane_industrial_chunnel_straight_02_coupler_16m_v05_.geo
4204,ArchBaneIndustrialChunnelStraight02Coupler16mV06,arch_bane_industrial_chunnel_straight_02_coupler_16m_v06_.geo
4205,ArchBaneIndustrialChunnelStraight02Coupler16mV07,arch_bane_industrial_chunnel_straight_02_coupler_16m_v07_.geo
4206,ArchBaneIndustrialChunnelStraight02Coupler16mV08,arch_bane_industrial_chunnel_straight_02_coupler_16m_v08_.geo
4207,ArchBaneIndustrialChunnelStraight02Coupler16mV09,arch_bane_industrial_chunnel_straight_02_coupler_16m_v09_.geo
4209,ArchBaneIndustrialCircuitStraight01Coupler16mV01,arch_bane_industrial_circuit_straight_01_coupler_16m_v01.geo
4210,ArchBaneIndustrialCircuitSkewed01Coupler16mV01,arch_bane_industrial_circuit_skewed_01_coupler_16m_v01.geo
4211,ArchBaneIndustrialCircuitStraight01Coupler16mV02,arch_bane_industrial_circuit_straight_01_coupler_16m_v02.geo
4212,ArchBaneIndustrialCircuitStraight01Coupler16mV03,arch_bane_industrial_circuit_straight_01_coupler_16m_v03.geo
4214,ArchBaneIndustrialCircuitSkewed0116mV02,arch_bane_industrial_circuit_skewed_01_16m_v02.geo
4215,ArchBaneIndustrialCircuitSkewed01Coupler16mV02,arch_bane_industrial_circuit_skewed_01_coupler_16m_v02.geo
4216,ArchBaneIndustrialServiceStraight8mV01,arch_bane_industrial_service_straight_01_8m_v01.geo
4219,ArchBaneIndustrialChunnelStraight01Coupler32mV03,arch_bane_industrial_chunnel_straight_01_coupler_32m_v03_.geo
4220,ArchBaneIndustrialTunnelStraight16mV01,arch_bane_industrial_tunnel_straight_01_16m_v01.geo
4221,ArchBaneIndustrialTunnelStraight16mV02,arch_bane_industrial_tunnel_straight_01_16m_v02.geo
4223,ArchBaneIndustrialCircuitSkewed01Coupler16mV03,arch_bane_industrial_circuit_skewed_01_coupler_16m_v03.geo
4224,ArchBaneIndustrialCircuitSkewed01Coupler16mV04,arch_bane_industrial_circuit_skewed_01_coupler_16m_v04.geo
4225,ArchBaneIndustrialCircuitSkewed01Coupler16mV05,arch_bane_industrial_circuit_skewed_01_coupler_16m_v05.geo
4226,ArchBaneIndustrialCircuitSkewed01Coupler16mV06,arch_bane_industrial_circuit_skewed_01_coupler_16m_v06.geo
4227,ArchHumOutpostFenceStraightEndcapV01,arch_hum_outpost_fence_straight_endcap_v03.geo
4228,ArchHumOutpostFenceStraightEndcapV02,arch_hum_outpost_fence_straight_endcap_v04.geo
4229,ArchBaneIndustrialChunnelStraight028mV01,arch_bane_industrial_chunnel_straight_02_8m_v01_.geo
4230,ArchBaneIndustrialChunnelStraight02Coupler32mV10,arch_bane_industrial_chunnel_straight_02_coupler_32m_v10_.geo
4231,UsableTwoStateBaneIndustrialReactorRoomSunV01,arch_bane_industrial_room_reactor_sun_v01.geo
4233,UsableStatelessDELETEV01,prop_hum_v01.geo
4235,FloraForeasSwampPlant01V01,flora_foreas_swamp_plant01_v01.geo
4238,FloraForeasSwampPlant02V01,flora_foreas_swamp_plant02_v01.geo
4239,FloraForeasSwampPlant03V01,flora_foreas_swamp_plant03_v01.geo
4243,ArchBaneIndustrialChunnelStraight01Coupler32mV07,arch_bane_industrial_chunnel_straight_01_coupler_32m_v07_.geo
4244,ArchBaneIndustrialChunnelStraight01Coupler32mV08,arch_bane_industrial_chunnel_straight_01_coupler_32m_v08_.geo
4247,ArchBaneIndustrialTunnelStraight0116mV04,arch_bane_industrial_tunnel_straight_01_16m_v04.geo
4248,ArchBaneIndustrialTunnelStraight0116mV05,arch_bane_industrial_tunnel_straight_01_16m_v05.geo
4249,ArchBaneIndustrialTunnelRamp32mV02,arch_bane_industrial_tunnel_ramp_02_32m_v01.geo
4258,FloraForeasSwampTree01V01,flora_foreas_swamp_tree01_v01.geo
4259,ArchBaneIndustrialStraight0232mV02,arch_bane_industrial_chunnel_straight_02_32m_v02_.geo
4260,ArchBaneIndustrialStraight0232mV03,arch_bane_industrial_chunnel_straight_02_32m_v03_.geo
4261,Ambient_Skitterin,creature_foreas_skitterin_v01.geo
4264,ArchBaneIndustrialServiceTee32mV01,arch_bane_industrial_service_tee_32m_v01.geo
4265,ArchBaneIndustrialServiceTee32mV02,arch_bane_industrial_service_tee_32m_v02.geo
4266,ArchBaneIndustrialServiceTurn32mV01,arch_bane_industrial_service_turn_32m_v01.geo
4267,ArchBaneIndustrialServiceOffset16m32mV01,arch_bane_industrial_service_offset_16m_32m_v01.geo
4268,ArchBaneIndustrialServiceCross32mV01,arch_bane_industrial_service_cross_32m_v01.geo
4269,ArchBaneIndustrialServiceCross32mV02,arch_bane_industrial_service_cross_32m_v02.geo
4270,ArchBaneIndustrialServiceTee16mV02,arch_bane_industrial_service_tee_16m_v02.geo
4271,FloraForeasSwampPlant06V01,flora_foreas_swamp_plant06_v01.geo
4272,FloraForeasSwampPlant06V02,flora_foreas_swamp_plant06_v02.geo
4273,ArchBaneIndustrialServiceTurnRamp32mV01,arch_bane_industrial_service_turn_ramp_32m_v01.geo
4274,ArchBaneIndustrialServiceTurnRamp32mV02,arch_bane_industrial_service_turn_ramp_32m_v02.geo
4275,FloraForeasSwampPlant05V01,flora_foreas_swamp_plant05_v01.geo
4276,FloraForeasSwampPlant04V01,flora_foreas_swamp_plant04_v01.geo
4277,ArchBaneIndustrialServiceOffset16m32mV02,arch_bane_industrial_service_offset_16m_32m_v02.geo
4295,FloraForeasSwampTree01V02,flora_foreas_swamp_tree01_v02.geo
4296,FloraForeasSwampTree01V03,flora_foreas_swamp_tree01_v03.geo
4298,FloraForeasSwampLillypad01V01,flora_foreas_swamp_lillypad01_v01.geo
4311,FloraForeasSwampTree02V01,flora_foreas_swamp_tree02_v01.geo
4312,FloraForeasSwampTreeDead01V01,flora_foreas_swamp_tree_dead01_v01.geo
4313,Bane_Fithik_Winged,creature_thrax_fithik_v01.geo
4315,FloraForeasSwampPlant08V01,flora_foreas_swamp_plant08_v01.geo
4316,FloraForeasSwampPlant08V02,flora_foreas_swamp_plant08_v02.geo
4317,FloraForeasSwampPlant08V03,flora_foreas_swamp_plant08_v03.geo
4321,FloraForeasSwampLillypad01V02,flora_foreas_swamp_lillypad01_v02.geo
4322,FloraForeasSwampLillypad01V03,flora_foreas_swamp_lillypad01_v03.geo
4323,FloraForeasSwampLillypad01V04,flora_foreas_swamp_lillypad01_v04.geo
4324,FloraForeasSwampPlant09V01,flora_foreas_swamp_plant09_v01.geo
4338,FloraForeasSwampTree02V02,flora_foreas_swamp_tree02_v02.geo
4339,FloraForeasSwampTree02V03,flora_foreas_swamp_tree02_v03.geo
4340,TerraForeasStoneanvil,terra_foreas_stoneanvil.geo
4341,TerraForeasCavernRoof160mV01,terra_foreas_cavern_roof_160m_v01.geo
4346,ArchBaneIndustrialTunnelStraight0116mV06,arch_bane_industrial_tunnel_straight_01_16m_v06.geo
4347,TerraForeasCavernRoofFlat160mV01,terra_foreas_cavern_roof_flat_160m_v01.geo
4348,TerraForeasCavernRoofTimora160mV01,terra_foreas_cavern_roof_timora_160m_v01.geo
4350,WaterForeasRiverStraight64mV01,water_foreas_river_straight_64m_v01.geo
4351,WaterForeasRiverStraight64mV02,water_foreas_river_straight_64m_v02.geo
4352,WaterForeasRiverStraight64mV03,water_foreas_river_straight_64m_v03.geo
4353,WaterForeasRiverStraight64mV04,water_foreas_river_straight_64m_v04.geo
4354,WaterForeasRiverTurnLeft64mV01,water_foreas_river_turn_left_64m_v01.geo
4355,WaterForeasRiverTurnRight64mV01,water_foreas_river_turn_right_64m_v01.geo
4356,WaterForeasRiverY64mV01,water_foreas_river_y_64m_v01.geo
4357,WaterForeasRiverTurnLeft32mV01,water_foreas_river_turn_left_32m_v01.geo
4358,WaterForeasRiverTurnRight32mV01,water_foreas_river_turn_right_32m_v01.geo
4360,FloraForeasGenTree01CurtainV01,flora_foreas_gen_tree01_curtain_v01.geo
4362,ArchBaneOutpostBridgeV01,arch_bane_outpost_bridge_v01.geo
4367,TerraForeasCavernRoof240m150mV01,terra_foreas_cavern_roof_250m_x_140m_v01.geo
4368,WaterForeasRiverWaterfallV02,water_foreas_river_waterfall_02.geo
4369,FloraForeasGenTree01CurtainV02,flora_foreas_gen_tree01_curtain_v02.geo
4370,FloraForeasSwampLillypad01V05,flora_foreas_swamp_lillypad01_v05.geo
4371,WaterForeasRiverTee64mV01,water_foreas_river_tee_64m_v01.geo
4372,WaterForeasRiverTee64mV02,water_foreas_river_tee_64m_v02.geo
4373,FloraForeasSwampLillypad01V06,flora_foreas_swamp_lillypad01_v06.geo
4378,FloraForeasGenTree01CurtainCurveInV01,flora_foreas_gen_tree01_curtain_curve_in_v01.geo
4379,FloraForeasGenTree01CurtainCurveOutV01,flora_foreas_gen_tree01_curtain_curve_out_v01.geo
4380,Redshirt_Corman_Male,avatar_hum_m_nude_caucasian_v01.geo
4381,Redshirt_Corman_Female,avatar_hum_f_nude_caucasian_v01.geo
4389,FloraForeasGenTreeAsh_v01,flora_foreas_gen_tree01_log_ash_v01.geo
4390,FloraForeasGenTree01LogAsh_v02,flora_foreas_gen_tree01_log_ash_v02.geo
4391,FloraForeasGenTree01StumpAsh_v01,flora_foreas_gen_tree01_stump_ash_v01.geo
4392,FloraForeasGenTree01LogAsh_v03,flora_foreas_gen_tree01_log_ash_v03.geo
4394,FloraForeasGenTree01LogAsh_v04,flora_foreas_gen_tree01_log_ash_v04.geo
4395,FloraForeasGenTree01StumpAsh_v02,flora_foreas_gen_tree01_stump_ash_v02.geo
4402,FloraForeasMemoryTree,flora_foreas_memorytree01_V01.geo
4403,TerraForeasDagdhaUrnV01,terra_foreas_dagdha_urn_v01.geo
4405,ArchBaneIndustrialServiceJamb,arch_bane_industrial_service_jamb.geo
4407,ArchBaneIndustrialReactorRoomFloorV01,arch_bane_industrial_room_reactor_floor_v01.geo
4408,ArchBaneIndustrialReactorRoomLevel02V01,arch_bane_industrial_room_reactor_level02_wall_v01.geo
4409,FloraForeasGenGrassyBank01V01,flora_foreas_gen_grassy_bank01_v01.geo
4410,FloraForeasGenGrassyBank01V02,flora_foreas_gen_grassy_bank01_v02.geo
4411,FloraForeasGenGrassyBank01V03,flora_foreas_gen_grassy_bank01_v03.geo
4412,UsableDoorBaneV01,arch_bane_door_v01.geo
4413,FloraForeasSwampTree02V04,flora_foreas_swamp_tree02_v04.geo
4414,FloraForeasHelixTreeV01,flora_foreas_helix_tree_v01.geo
4415,FloraForeasHelixTreeV02,flora_foreas_helix_tree_v02.geo
4416,FloraForeasHelixTreeV03,flora_foreas_helix_tree_v03.geo
4424,UsableTwoStateBanePedastalSwitchV01,prop_bane_pedestal_switch_door_v01.geo
4425,UsableDoorBaneV02,arch_bane_door_v02.geo
4427,TerraForeasRiverDamV01,terra_foreas_river_dam_v01.geo
4428,TerraForeasRiverDamV02,terra_foreas_river_dam_v02.geo
4429,TerraForeasRiverDamV03,terra_foreas_river_dam_v03.geo
4430,TerraForeasRiverDamV04,terra_foreas_river_dam_v04.geo
4431,WaterfallSmallsprayVFX,vfx_waterfall_smallspray.geo
4432,WaterfallBigsprayVFX,vfx_waterfall_bigspray.geo
4433,WaterfallSinglesprayVFX,vfx_waterfall_singlespray.geo
4434,FloraForeasSwampPlant06V03,flora_foreas_swamp_plant06_v03.geo
4435,FloraForeasSwampPlant06V04,flora_foreas_swamp_plant06_v04.geo
4436,TerraForeasRiverDamV05,terra_foreas_river_dam_v05.geo
4437,ArchBaneIndustrialReactorRoomLevel01V01,arch_bane_industrial_room_reactor_level01_wall_v01.geo
4438,FloraForeasGenPlant06V01,flora_foreas_gen_plant06_v01.geo
4439,ArchBaneIndustrialReactorRoomCeilingV01,arch_bane_industrial_room_reactor_ceiling_v01.geo
4440,ArchBaneIndustrialReactorRoomLevel03V01,arch_bane_industrial_room_reactor_level03_wall_v01.geo
4441,ArchBaneIndustrialReactorRoomCoreBottomV01,arch_bane_industrial_room_reactor_core_bottom_v01.geo
4442,ArchBaneIndustrialReactorRoomCoreTopV01,arch_bane_industrial_room_reactor_core_top_v01.geo
4443,UsableInertDestBaneReactorPlasmaPumpV01,arch_bane_industrial_room_reactor_plasma_pump_v01.geo
4444,FloraForeasGenPlant06V02,flora_foreas_gen_plant06_v02.geo
4445,FloraForeasGenPlant06V03,flora_foreas_gen_plant06_v03.geo
4446,AvatarScaleReference,avatar_hum_m_nude_caucasian_reference_scale.geo
4447,ArchBaneGenObjLightV01,prop_bane_light_v01.geo
4448,FloraForeasSailtree01V01,flora_foreas_sailtree01_v01.geo
4449,ArchHumBaseHolosignPinhole,prop_hum_sign_holo_v25.geo
4450,ArchHumBaseHolosignLowerEloh,prop_hum_sign_holo_v23.geo
4451,ArchHumBaseHolosignLZ,prop_hum_sign_holo_v27.geo
4452,ArchHumBaseHolosignThoriaDas,prop_hum_sign_holo_v18.geo
4453,ArchHumBaseHolosignAliaDas,prop_hum_sign_holo_v21.geo
4454,ArchHumBaseHolosignPalisades,prop_hum_sign_holo_v20.geo
4455,ArchHumBaseHolosignGellman,prop_hum_sign_holo_v32.geo
4456,ArchHumBaseHolosignWilderness,prop_hum_sign_holo_v22.geo
4457,ArchHumBaseHolosignHowlingMaw,prop_hum_sign_holo_v19.geo
4458,ArchHumBaseHolosignMinos,prop_hum_sign_holo_v24.geo
4459,ArchHumBaseHolosignHospital,prop_hum_sign_holo_v02.geo
4460,ArchHumBaseHolosignCormanTunnel,prop_hum_sign_holo_v26.geo
4465,ArchBaneIndustrialChunnelStraight02Coupler32mv04,arch_bane_industrial_chunnel_straight_02_coupler_32m_v04_.geo
4466,TerraForeasCavernEntrance24mv02,terra_foreas_cavern_entrance_24m_v02.geo
6019,Weapon_Creature_Forean_Machina,hp_forean_weapon_machina_rifle_v01.geo
6020,TerraForeasCavernEntrance24mV03,terra_foreas_cavern_entrance_24m_v03.geo
6021,Creature_Mox,creature_foreas_mox_v01.geo
6029,Bane_Necromite,creature_thrax_necromite_v01.geo
6030,UsableTwoStateBaneGenObjAlarmLightV01TODELETE,prop_bane_alarm_light_v01.geo
6031,Creature_Boargar_Standard,creature_boargar_v01.geo
6032,Bane_Amoeboid_v1,creature_bane_amoeboid_v01.geo
6038,Creature_Treeback_Adult,creature_treeback_v01.geo
6039,Creature_Treelurker,creature_treelurker_v01.geo
6040,Creature_Treemite,creature_treemite_v01.geo
6042,Weapon_Creature_Forean_Spear,hp_forean_staff.geo
6043,Redshirt_Forean_Spearman,creature_forean_warrior_V01.geo
6048,Weapon_Avatar_Pistol_Physical_CMN_01_to_04,hp_hum_pistol_physical_v01.geo
6054,Weapon_Avatar_Shotgun_v1_Physical_CMN_01_to_01,hp_hum_shotgun_physical_v01.geo
6055,ArchHumBaseButtressHalf,arch_hum_fort_buttress_half_v02.geo
6056,ArchForeanTentMediumV01,arch_forean_tent_medium_v01.geo
6057,ArchForeanTentLargeV01,arch_forean_tent_large_v01.geo
6062,ArchForeanTorchV01,arch_forean_torch_v01.geo
6064,TerraForeasCavernRoof500m280mV01,terra_foreas_cavern_roof_500m_x_280m_v01.geo
6073,Weapon_Avatar_Rifle_Physical_CMN_50_to_50,hp_hum_rifle_physical_v01.geo
6085,ArchForeanVillageWalkway8mV01,arch_forean_village_walkway_8m_v01.geo
6086,ArchForeanVillagePlatform8mV01,arch_forean_village_platform_8m_v01.geo
6087,ArchForeanVillagePillarSquareV01,arch_forean_village_pillar_square_v01.geo
6088,ArchForeanVillagePillarTriangleV01,arch_forean_village_pillar_triangle_v01.geo
6089,ArchForeanVillageWalkway4mV01,arch_forean_village_walkway_4m_v01.geo
6091,ArchForeanVillagePlatform24V01,arch_forean_village_platform_24m_v01.geo
6092,ArchForeanVillageRamp8mx3mV01,arch_forean_village_ramp_8mx3m_v01.geo
6093,ArchForeanVillagePlatform16V01,arch_forean_village_platform_16m_v01.geo
6094,ArchForeanVillageJunctionYV01,arch_forean_village_junction_y_v01.geo
6095,ArchForeanVillageJunctionStraightV01,arch_forean_village_junction_straight_v01.geo
6096,ArchForeanVillageJunctionTurnV01,arch_forean_village_junction_turn_v01.geo
6099,ArchForeanVillageRamp8mx5mV01,arch_forean_village_ramp_8mx5m_v01.geo
6100,ArchForeanVillageStairs4mx2mV01,arch_forean_village_stairs_4mx2m_v01.geo
6102,ArchBaneIndustrialTunnelEntrance32mV01,arch_bane_industrial_tunnel_entrance_32m_v01.geo
6103,ArchBaneJunkyardElement04v01,arch_bane_junyard_element_04_v01.geo
6104,ArchBaneJunkyardElement04v02,arch_bane_junyard_element_04_v02.geo
6105,ArchBaneJunkyardElement04v03,arch_bane_junyard_element_04_v03.geo
6106,ArchBaneJunkyardElement04v04,arch_bane_junyard_element_04_v04.geo
6107,SystemAvatarLookModeForean,creature_forean_warrior_V01.geo
6110,Sound_BaneTerritoryAmbienceLp1,sound_obj_proxy.geo
6111,Sound_PurgasStationElecNodeLp1,sound_obj_proxy.geo
6112,Sound_CampFireLarge_Lp1,sound_obj_proxy.geo
6113,Sound_CampFireMedium_Lp1,sound_obj_proxy.geo
6114,Sound_RiverRapids_Lp1,sound_obj_proxy.geo
6115,Sound_ForeasForestAmbience_Lp1,sound_obj_proxy.geo
6116,Sound_ForeasForestAmbience_Lp2,sound_obj_proxy.geo
6117,Sound_ForeasForestAmbience_Lp3,sound_obj_proxy.geo
6118,Sound_LakewaterLapping_Lp1,sound_obj_proxy.geo
6119,Sound_LakewaterLapping_Lp2,sound_obj_proxy.geo
6120,Sound_PinholeFalls_Lp1,sound_obj_proxy.geo
6121,Sound_PondFrogs_Lp1,sound_obj_proxy.geo
6122,Sound_PondFrogs_Lp2,sound_obj_proxy.geo
6123,Sound_RiverMedium_Lp1,sound_obj_proxy.geo
6124,Sound_HumanWatchtower_Lp1,sound_obj_proxy.geo
6125,ArchBaneJunkyardElement01v01,arch_bane_junyard_element_01_v01.geo
6126,ArchBaneJunkyardElement02v01,arch_bane_junyard_element_02_v01.geo
6127,ArchBaneJunkyardElement03v01,arch_bane_junyard_element_03_v01.geo
6128,ArchBaneJunkyardElement03v02,arch_bane_junyard_element_03_v02.geo
6129,ArchBaneJunkyardElement03v03,arch_bane_junyard_element_03_v03.geo
6130,FloraForeasSwampPlant09v02,flora_foreas_swamp_plant09_v02.geo
6131,ArchForeanHutLargeV01,arch_forean_hut_large_v01.geo
6132,ArchForeanVillageJunctionCapV01,arch_forean_village_junction_cap_v01.geo
6133,ArchForeanVillageRampSupportV01,arch_forean_village_ramp_support_v01.geo
6134,ArchCormanPlatformv01,arch_corman_platform_v01.geo
6135,ArchCormanPlatformV02,arch_corman_platform_v02.geo
6136,TerraForeasRanjaGorgeLightrays,vfx_lightrays_outdoors_8x8x32.geo
6137,UsableTwoStateForeanFirePitV01,arch_forean_fire_pit_v01.geo
6138,FIXME_NPC_Forean_Warrior,creature_forean_warrior_V01.geo
6139,TerraForeasCavernRoomCrystalsV01,terra_foreas_cavern_room_crystals_v01.geo
6140,ArchCormanHousingV01,arch_corman_housing_v01.geo
6141,FloraForeasSwampPlant10V01,flora_foreas_swamp_plant10_v01.geo
6142,ArchForeanVillagePlatform8mRoofv01,arch_forean_village_platform_8m_roof_v01.geo
6143,ArchForeanVillagePlatform16mRoofV01,arch_forean_village_platform_16m_roof_v01.geo
6161,ArchForeanVillagePlatform8mV02,arch_forean_village_platform_8m_v02.geo
6162,ArchForeanVillagePlatform24mV02,arch_forean_village_platform_24m_v02.geo
6163,Redshirt_Forean_Elder,creature_forean_shaman_v01.geo
6164,Weapon_Creature_Forean_Staff,hp_forean_shaman_staff_v01.geo
6165,ArchForeanVillagePlatform8mV03,arch_forean_village_platform_8m_v03.geo
6166,ArchForeanHutMediumV01,arch_forean_hut_medium_v01.geo
6167,Creature_Swamp_Grubber,creature_swamp_grubber_v01.geo
6168,ArchForeanHutSmallV01,arch_forean_hut_small_v01.geo
6170,Creature_Miasma,creature_foreas_miasma_v01.geo
6171,ArchForeanVillagePlatform16mV02,arch_forean_village_platform_16m_v02.geo
6172,FloraForeasBurnedBush01V01,flora_foreas_burned_bush01_v01.geo
6173,FloraForeasBurnedBush01V02,flora_foreas_burned_bush01_v02.geo
6174,FloraForeasBurnedBush01V03,flora_foreas_burned_bush01_v03.geo
6175,FloraForeasBurnedBush01V04,flora_foreas_burned_bush01_v04.geo
6176,FloraForeasBurnedPlant01V01,flora_foreas_burned_plant01_v01.geo
6177,FloraForeasSwampPlant11V01,flora_foreas_swamp_plant11_v01.geo
6178,TerraAriekiGenRock01V01,terra_arieki_gen_rock01_v01.geo
6179,TerraAriekiGenRock01V02,terra_arieki_gen_rock01_v02.geo
6180,ArchCormanResearchHQV01,arch_corman_researchhq_v01.geo
6181,ArchForeanVillagePlatform24SingleV01,arch_forean_village_platform_24m_single_v01.geo
6182,ArchForeanVillagePlatform24mSupportV01,arch_forean_village_platform_24m_support_v01.geo
